Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Yemen,no data,no data,no data,no data,no data,no data,no data,no data,no data,96.050251591093,60.840745031815,60.568578037676,57.827227559371,56.823011639757,52.06809444262,43.800710498759,40.842371662861,40.407905841435,36.42126603354,49.842357838477,42.379572534308,45.725984805326,47.312377930488,48.199762231651,48.722144837063,57.031289959401,72.255354243958,77.426336643859,74.543975313878,76.527014732049,81.650543601212,79.329831414484,78.374795609474,71.931892243525,65.499310580424,60.356194189574
Zambia,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,260.96417175483,210.24258318965,180.24364553771,159.45778446456,129.91411767512,75.730411040408,24.998568349949,21.931709649344,19.196275402096,20.522148941235,18.891960799383,20.803273064067,25.424791559829,27.087582608337,36.137415838664,65.558334243313,60.572199109205,65.523022753882,77.243153798756,91.897677688404,119.97449447905,119.56732890997,116.46192610055,112.25764944399,107.74339794231,102.68261768457
Zimbabwe,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,33.061350933385,39.436936133716,44.669659247166,61.076792456659,62.039358771354,49.565464561832,41.38858732645,37.198161743292,38.552653088726,40.286820509762,41.80623529665,54.164096610389,52.866018584713,37.342832087839,10.806177686738,2.3576841816165,2.2261128269653,2.2016876454539,2.1479209943861,2.0597999064737,1.975126225817
Advanced G-20,no data,54.66734634674,58.942666552678,64.240090404961,69.984475627266,75.21220464762,77.123584465764,no data,no data,no data,no data,72.593607597781,74.079968163456,76.883271414853,81.580458894527,81.349536465243,78.866913480544,77.01777134342,84.705746174628,99.061895051696,106.06362293384,110.52013898903,114.3540583818,112.42268165751,111.53086707916,110.84596794857,113.94448851199,111.73456762212,111.59612731776,113.20349684164,134.96796503815,135.48912125896,135.75107700905,136.11841869145,136.29724432131,136.30483120478
Advanced economies,no data,55.332017599705,59.596826297265,65.206734338966,70.016289567852,73.801923706491,75.196499233989,75.660742855607,77.758974451712,81.284316505878,82.729657555595,70.214963977929,71.379588195687,73.460425888894,77.156023323013,76.646555745789,73.987186472898,71.681054627904,78.49251150533,91.846172622643,98.457694752816,102.62065161422,106.77209206879,105.29311711764,104.75855280732,104.2422860702,106.76514622867,104.45618817467,103.95719105653,105.26717713331,125.45632610603,125.56803681292,125.64363246424,125.76094123798,125.67558210172,125.49205470823
Emerging G-20,no data,no data,no data,no data,no data,no data,no data,40.71437371288,50.106709712449,46.119406080611,48.584221946547,49.387882996366,52.557696136734,50.585212581788,46.720067888299,42.432054423496,38.8198550472,37.937997052775,35.615881290091,40.53675773031,38.894602643243,37.848243030074,37.389941019016,38.554403492908,40.980151532738,44.008355266969,46.696505510411,48.617893355917,50.429928155677,53.26810644153,62.825582391877,66.131980037576,69.203564910983,71.347051770114,72.860491782155,73.74329695468
Emerging Market and Middle-Income Economies,no data,no data,no data,no data,no data,no data,no data,40.117150926446,47.132810513895,43.964494940291,45.007506941515,45.969532754368,50.065671153076,48.417387493077,44.440065876157,40.344277413603,36.667586867711,35.475529837855,33.684077728096,38.886099635568,37.954636843692,37.120793590595,37.017496987378,38.219439290388,40.317999792966,43.671677694155,46.467592600776,48.108663801684,50.124114786575,52.621969714245,62.199299702968,65.023832987925,67.483491496072,69.21571516756,70.419759329825,71.07718651436
Emerging and Middle-Income Asia,no data,no data,no data,no data,no data,39.68118628766,34.592956006267,36.734695300045,36.731972578984,38.804220448471,43.588730077924,43.741795109887,44.583527738422,45.008399073087,43.94819453815,42.16398044836,39.349133299957,40.289074694075,36.838812582071,41.714600592935,40.250931243326,39.678428401811,39.647068231768,41.325529446682,43.428135607312,44.947581512047,47.120077814928,48.95868425773,50.642867416888,53.832459195963,63.7179980214,67.828874812421,71.447456653099,74.035167030174,75.703316765092,76.607122576232
Emerging and Middle-Income Europe,no data,no data,no data,no data,no data,no data,no data,48.359389056068,87.888082514263,64.921487400504,48.224116732785,48.968557633594,46.29273395854,42.457769581354,36.091263557693,31.153250464073,26.005556508842,22.721825043929,22.818367535055,28.260594913253,27.91738232024,26.581966902654,25.310050943528,26.185837689048,28.240988465063,30.494186367867,31.36924063403,29.611943414396,29.27313577363,28.977026244984,37.778532431712,38.808158362881,39.239358441082,39.545283911094,40.099646953833,40.688621308256
Emerging and Middle-Income Latin America,no data,no data,no data,no data,no data,no data,no data,no data,no data,37.780188319797,45.938372596036,47.268066421349,58.345194951628,58.493148363079,54.364479392929,50.056584063453,47.372843720977,46.417765085107,46.617966257946,49.304236252628,47.89406929118,47.481221755547,47.140602528685,47.835006129097,50.127345449571,53.85175934497,57.422251418792,62.33518263986,69.66126919084,70.786989644539,81.564099327881,80.962205528942,80.918863559669,80.612777533526,80.300833760106,80.007356696855
Emerging and Middle-Income Middle East and North Africa and Pakistan,no data,no data,no data,no data,no data,no data,56.027351067269,50.617532157994,60.105796107137,49.840385517947,39.909644967592,42.442170407358,53.584919800628,47.722914226681,39.298056474806,29.298891431146,23.640470498276,19.587020907907,16.082933687778,21.319567968119,20.789011241516,19.022273582644,19.806262366089,19.910949380293,19.767879727368,29.707529998229,37.152793341151,36.594211556104,36.177492740296,40.687093942784,49.949476201107,50.560655686,50.555450582917,50.603111342492,51.194834489187,51.449178134482
Euro area,no data,no data,no data,no data,no data,71.425370508489,73.456779618089,72.959244148529,72.581784024764,71.47755099032,69.009146131415,68.011704390907,67.96276968029,69.297609974624,69.620640380721,70.333474191883,68.345240668707,65.941370281103,69.633836334983,80.214546547322,85.770016433287,87.654232572257,90.692453129344,92.595254247416,92.778430404775,90.884664521457,90.044232777579,87.618997612468,85.734224891815,83.984050915043,101.14241540605,99.975489457335,98.36550198252,96.954086032547,95.573674847993,94.264971690566
Low-Income Developing Asia,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,46.373436757624,44.104581671177,41.780480053333,40.530429246297,39.239496497674,36.816367288509,38.73897051781,37.067402603149,36.441064679179,36.321975174939,37.807006750212,38.486367380338,38.989136917665,39.862258431983,39.256275909325,39.050411398544,39.430504408907,43.28583906707,44.805249331186,45.222388933482,45.305816433665,45.059771895824,44.622456857255
Low-Income Developing Countries,no data,no data,no data,no data,no data,no data,no data,40.64544094592,42.661745185613,69.177742684231,72.245397682924,69.687761380545,62.409831986474,57.309539434225,52.192749840179,42.105334906321,32.38548768527,28.744235550244,27.181362610865,29.848922684799,27.95822771267,29.561561800885,29.43441853218,30.897810572351,31.495213429111,35.28267244209,37.859918467597,42.4356563095,42.905983126205,43.33539712613,48.815670057499,49.673714953874,49.071883957878,48.446352348063,47.66661469856,46.811520719753
Low-Income Developing Latin America,236.54302884745,no data,no data,no data,no data,no data,no data,69.530033061114,66.901300343665,74.257606571103,72.721045596783,68.328532644675,76.873087541887,80.030651657563,66.414639940604,57.601380529954,43.099990346753,29.346436168884,27.887773515449,27.068363272048,26.294649892341,25.56732383783,28.471502765387,34.486205771796,34.262733420122,34.939446514545,36.332656555764,37.266376451484,39.283950385083,42.185186520962,48.161424189273,50.729809382093,51.287272239957,51.922668814125,52.132195097225,50.944294838992
Low-Income Developing Oil Producers,68.477145622503,71.35950303063,66.021391548085,67.457564368344,54.489995850317,33.417936947921,24.798580272551,23.810794582176,22.029889325447,65.710600732539,62.007979132659,58.07805175673,48.332046653364,47.93124639144,41.586780086858,23.958796408254,14.867770866857,13.311069942005,11.591231226222,14.382513587063,13.350887926852,20.233097203082,20.220399753393,21.054809833155,20.75937858825,24.669993346911,28.768224695644,30.934336275143,32.103797714926,32.954271222636,38.567559007165,38.629182188721,38.690852064995,38.356075126411,38.241369967363,38.334368528793
Low-Income Developing Others,no data,no data,no data,no data,no data,no data,no data,75.592814921407,86.741051913475,78.269211697906,79.401014205267,83.695885278086,83.958661334245,79.568454509959,67.700607281572,54.921833422417,46.82136895984,40.185281781496,38.252024188229,43.786401365743,39.920641869454,37.573156138289,39.728899439121,39.095415389996,37.234818040199,39.682748392305,37.975289890079,75.338070179981,77.666867635559,79.34166665354,97.429194477118,95.091475252193,85.334596225287,80.36798354932,76.717184004274,73.532488040632
Low-Income Developing Sub-Saharan Africa,no data,no data,no data,no data,no data,43.219754124637,33.04961694621,35.176038149868,34.416730893309,65.107719632174,78.866037347873,70.859806923289,60.946267696528,57.366290148795,52.478375153919,38.990561890494,25.710902348786,22.051955957456,20.97875815419,23.030413279938,21.361980310579,24.758969942814,24.368130426497,26.102734326015,27.01585801181,32.337002026186,36.635055735604,39.678421983845,41.300616181133,41.654578602499,46.922799793404,47.85282170637,47.748869191139,47.146196314703,46.333086933486,45.487160969571
