#DataThief /home/luuk/Downloads/imf_debts.png Wednesday 13-Jan-2021 11:09:57 AM
1944.417, 42.495
1944.665, 42.823
1944.663, 43.153
1944.661, 43.482
1944.659, 43.811
1944.907, 44.14
1944.905, 44.468
1944.903, 44.797
1945.151, 45.126
1945.149, 45.455
1945.147, 45.784
1945.395, 46.113
1945.393, 46.442
1945.641, 46.771
1945.892, 46.771
1946.14, 47.101
1946.39, 47.101
1946.64, 47.101
1946.642, 46.772
1946.892, 46.773
1946.642, 46.772
1946.392, 46.772
1946.644, 46.444
1946.894, 46.444
1946.897, 46.115
1946.899, 45.786
1946.901, 45.457
1947.153, 45.129
1947.155, 44.8
1947.157, 44.471
1947.159, 44.142
1947.161, 43.813
1947.163, 43.484
1947.165, 43.156
1947.167, 42.827
1947.169, 42.498
1947.171, 42.169
1947.173, 41.839
1947.426, 41.512
1947.428, 41.183
1947.43, 40.854
1947.432, 40.525
1947.684, 40.197
1947.686, 39.867
1947.688, 39.539
1947.94, 39.211
1947.943, 38.882
1947.944, 38.553
1948.197, 38.225
1948.199, 37.896
1948.201, 37.567
1948.453, 37.238
1948.455, 36.91
1948.457, 36.581
1948.71, 36.252
1948.962, 35.924
1949.214, 35.595
1949.467, 35.267
1949.718, 34.938
1949.721, 34.609
1949.972, 34.281
1949.975, 33.952
1950.228, 33.623
1950.48, 33.295
1950.482, 32.966
1950.734, 32.637
1950.986, 32.309
1950.988, 31.98
1951.241, 31.651
1951.492, 31.323
1951.742, 31.323
1951.996, 30.995
1952.246, 30.995
1952.498, 30.666
1952.5, 30.338
1952.752, 30.009
1953.003, 30.009
1953.255, 29.681
1953.505, 29.681
1953.755, 29.681
1954.008, 29.353
1954.258, 29.353
1954.508, 29.354
1954.76, 29.025
1955.011, 29.025
1955.261, 29.026
1955.513, 28.697
1955.765, 28.367
1956.016, 28.369
1956.268, 28.04
1956.52, 27.712
1956.772, 27.383
1957.023, 27.383
1957.273, 27.384
1957.523, 27.384
1957.773, 27.384
1958.024, 27.385
1958.274, 27.385
1958.526, 27.056
1958.776, 27.057
1959.026, 27.057
1959.277, 27.057
1959.527, 27.058
1959.777, 27.058
1960.027, 27.058
1960.278, 27.058
1960.528, 27.059
1960.776, 27.388
1960.774, 27.717
1961.022, 28.046
1961.02, 28.375
1961.268, 28.704
1961.266, 29.033
1961.514, 29.362
1961.512, 29.69
1961.762, 29.69
1961.76, 30.02
1962.009, 30.349
1962.259, 30.349
1962.509, 30.349
1962.759, 30.35
1963.009, 30.35
1963.262, 30.021
1963.512, 30.022
1963.764, 29.693
1964.016, 29.365
1964.269, 29.036
1964.521, 28.708
1964.773, 28.379
1965.024, 28.379
1965.274, 28.38
1965.524, 28.38
1965.774, 28.38
1966.024, 28.381
1966.275, 28.381
1966.525, 28.381
1966.775, 28.381
1967.025, 28.382
1967.273, 28.71
1967.524, 28.71
1967.772, 29.04
1968.02, 29.369
1968.27, 29.37
1968.518, 29.698
1968.769, 29.698
1968.767, 30.028
1969.017, 30.028
1969.267, 30.028
1969.517, 30.029
1969.767, 30.029
1970.018, 30.029
1970.268, 30.03
1970.518, 30.03
1970.768, 30.03
1971.019, 30.031
1971.269, 30.031
1971.519, 30.031
1971.769, 30.031
1972.019, 30.032
1972.268, 30.361
1972.518, 30.361
1972.768, 30.361
1973.018, 30.362
1973.269, 30.362
1973.521, 30.033
1973.773, 29.705
1974.025, 29.376
1974.276, 29.377
1974.526, 29.377
1974.776, 29.377
1975.026, 29.378
